 INFO [2020-08-08 08:57:03,650] ({main} ZeppelinConfiguration.java[create]:165) - Load configuration from file:/home/bigdata/data/zeppelin/conf/zeppelin-site.xml
	at org.eclipse.jetty.io.ChannelEndPoint$2.run(ChannelEndPoint.java:117)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:806)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:938)
	at java.lang.Thread.run(Thread.java:748)
Caused by: java.io.IOException: org.apache.thrift.transport.TTransportException: java.net.ConnectException: 拒绝连接 (Connection refused)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreterProcess.lambda$new$0(RemoteInterpreterProcess.java:54)
	at org.apache.zeppelin.interpreter.remote.RemoteClientFactory.create(RemoteClientFactory.java:54)
	at org.apache.zeppelin.interpreter.remote.RemoteClientFactory.create(RemoteClientFactory.java:34)
	at org.apache.commons.pool2.BasePooledObjectFactory.makeObject(BasePooledObjectFactory.java:60)
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861)
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435)
	at org.apache.zeppelin.interpreter.remote.PooledRemoteClient.getClient(PooledRemoteClient.java:45)
	at org.apache.zeppelin.interpreter.remote.PooledRemoteClient.callRemoteFunction(PooledRemoteClient.java:80)
	... 62 more
Caused by: org.apache.thrift.transport.TTransportException: java.net.ConnectException: 拒绝连接 (Connection refused)
	at org.apache.thrift.transport.TSocket.open(TSocket.java:226)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreterProcess.lambda$new$0(RemoteInterpreterProcess.java:52)
	... 69 more
Caused by: java.net.ConnectException: 拒绝连接 (Connection refused)
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:476)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:218)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:200)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:394)
	at java.net.Socket.connect(Socket.java:606)
	at org.apache.thrift.transport.TSocket.open(TSocket.java:221)
	... 70 more
 WARN [2020-08-08 11:37:46,239] ({Exec Default Executor} RemoteInterpreterManagedProcess.java[onProcessComplete]:251) - Process is exited with exit value 0
 INFO [2020-08-08 11:37:46,239] ({Exec Default Executor} ProcessLauncher.java[transition]:109) - Process state is transitioned to COMPLETED
 INFO [2020-08-08 11:42:12,413] ({Thread-11} ZeppelinServer.java[lambda$shutdown$3]:294) - Shutting down Zeppelin Server ... 
 INFO [2020-08-08 11:42:12,427] ({qtp1047460013-16} NotebookServer.java[onClose]:469) - Closed connection to 192.168.51.1:59698 (1005) null
 INFO [2020-08-08 11:42:12,430] ({Thread-11} AbstractConnector.java[doStop]:381) - Stopped ServerConnector@4d154ccd{HTTP/1.1, (http/1.1)}{0.0.0.0:48080}
 INFO [2020-08-08 11:42:12,431] ({Thread-11} HouseKeeper.java[stopScavenging]:158) - node0 Stopped scavenging
 INFO [2020-08-08 11:42:12,449] ({Thread-11} ContextHandler.java[doStop]:1019) - Stopped o.e.j.w.WebAppContext@5a85c92{zeppelin-web-angular,/next,null,UNAVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-angular-0.9.0-preview2.war}
 INFO [2020-08-08 11:42:12,457] ({Thread-11} ContextHandler.java[doStop]:1019) - Stopped o.e.j.w.WebAppContext@5c530d1e{zeppelin-web,/,null,UNAVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-0.9.0-preview2.war}
 INFO [2020-08-08 11:42:12,466] ({ignite-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ignite
 INFO [2020-08-08 11:42:12,469] ({beam-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: beam
 INFO [2020-08-08 11:42:12,470] ({geode-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: geode
 INFO [2020-08-08 11:42:12,471] ({jdbc-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: jdbc
 INFO [2020-08-08 11:42:12,473] ({influxdb-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: influxdb
 INFO [2020-08-08 11:42:12,473] ({lens-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: lens
 INFO [2020-08-08 11:42:12,474] ({pig-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: pig
 INFO [2020-08-08 11:42:12,475] ({file-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: file
 INFO [2020-08-08 11:42:12,475] ({java-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: java
 INFO [2020-08-08 11:42:12,476] ({jupyter-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: jupyter
 INFO [2020-08-08 11:42:12,476] ({submarine-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: submarine
 INFO [2020-08-08 11:42:12,477] ({elasticsearch-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: elasticsearch
 INFO [2020-08-08 11:42:12,477] ({sh-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sh
 INFO [2020-08-08 11:42:12,478] ({spark-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: spark
 INFO [2020-08-08 11:42:12,479] ({md-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: md
 INFO [2020-08-08 11:42:12,479] ({hazelcastjet-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hazelcastjet
 INFO [2020-08-08 11:42:12,480] ({alluxio-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: alluxio
 INFO [2020-08-08 11:42:12,481] ({bigquery-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: bigquery
 INFO [2020-08-08 11:42:12,482] ({mongodb-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: mongodb
 INFO [2020-08-08 11:42:12,483] ({hbase-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hbase
 INFO [2020-08-08 11:42:12,483] ({python-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: python
 INFO [2020-08-08 11:42:12,484] ({sap-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sap
 INFO [2020-08-08 11:42:12,485] ({kotlin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kotlin
 INFO [2020-08-08 11:42:12,486] ({scalding-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: scalding
 INFO [2020-08-08 11:42:12,487] ({flink-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: flink
 INFO [2020-08-08 11:42:12,488] ({angular-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: angular
 INFO [2020-08-08 11:42:12,489] ({ksql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ksql
 INFO [2020-08-08 11:42:12,490] ({r-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: r
 INFO [2020-08-08 11:42:12,491] ({livy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: livy
 INFO [2020-08-08 11:42:12,493] ({groovy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: groovy
 INFO [2020-08-08 11:42:12,493] ({cassandra-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: cassandra
 INFO [2020-08-08 11:42:12,494] ({sparql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sparql
 INFO [2020-08-08 11:42:12,495] ({kylin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kylin
 INFO [2020-08-08 11:42:12,496] ({ignite-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ignite
 INFO [2020-08-08 11:42:12,497] ({beam-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: beam
 INFO [2020-08-08 11:42:12,497] ({geode-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: geode
 INFO [2020-08-08 11:42:12,498] ({jdbc-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: jdbc
 INFO [2020-08-08 11:42:12,499] ({influxdb-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: influxdb
 INFO [2020-08-08 11:42:12,500] ({lens-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: lens
 INFO [2020-08-08 11:42:12,505] ({file-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: file
 INFO [2020-08-08 11:42:12,506] ({pig-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: pig
 INFO [2020-08-08 11:42:12,507] ({neo4j-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: neo4j
 INFO [2020-08-08 11:42:12,508] ({java-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: java
 INFO [2020-08-08 11:42:12,508] ({jupyter-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: jupyter
 INFO [2020-08-08 11:42:12,509] ({submarine-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: submarine
 INFO [2020-08-08 11:42:12,510] ({elasticsearch-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: elasticsearch
 INFO [2020-08-08 11:42:12,511] ({sh-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sh
 INFO [2020-08-08 11:42:12,511] ({spark-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: spark
 INFO [2020-08-08 11:42:12,512] ({md-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: md
 INFO [2020-08-08 11:42:12,513] ({hazelcastjet-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hazelcastjet
 INFO [2020-08-08 11:42:12,514] ({alluxio-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: alluxio
 INFO [2020-08-08 11:42:12,514] ({bigquery-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: bigquery
 INFO [2020-08-08 11:42:12,515] ({mongodb-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: mongodb
 INFO [2020-08-08 11:42:12,516] ({hbase-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: hbase
 INFO [2020-08-08 11:42:12,516] ({python-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: python
 INFO [2020-08-08 11:42:12,517] ({sap-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sap
 INFO [2020-08-08 11:42:12,518] ({kotlin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kotlin
 INFO [2020-08-08 11:42:12,519] ({scalding-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: scalding
 INFO [2020-08-08 11:42:12,520] ({flink-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: flink
 INFO [2020-08-08 11:42:12,521] ({angular-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: angular
 INFO [2020-08-08 11:42:12,521] ({ksql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: ksql
 INFO [2020-08-08 11:42:12,537] ({r-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: r
 INFO [2020-08-08 11:42:12,538] ({livy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: livy
 INFO [2020-08-08 11:42:12,538] ({neo4j-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: neo4j
 INFO [2020-08-08 11:42:12,537] ({groovy-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: groovy
 INFO [2020-08-08 11:42:12,537] ({cassandra-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: cassandra
 INFO [2020-08-08 11:42:12,537] ({sparql-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: sparql
 INFO [2020-08-08 11:42:12,537] ({kylin-close} InterpreterSetting.java[close]:545) - Close InterpreterSetting: kylin
 INFO [2020-08-08 11:42:12,548] ({flink-close} ManagedInterpreterGroup.java[close]:89) - Close InterpreterGroup: flink-shared_process
 INFO [2020-08-08 11:42:12,550] ({flink-close} ManagedInterpreterGroup.java[close]:100) - Close Session: shared_session for interpreter setting: flink
 INFO [2020-08-08 11:42:12,550] ({flink-close} ManagedInterpreterGroup.java[close]:89) - Close InterpreterGroup: flink-shared_process
 INFO [2020-08-08 11:42:12,551] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.flink.FlinkStreamSqlInterpreter
 WARN [2020-08-08 11:42:12,551] ({RemoteInterpreter-close} RemoteInterpreter.java[close]:193) - close is called when RemoterInterpreter is not opened for org.apache.zeppelin.flink.FlinkStreamSqlInterpreter
 INFO [2020-08-08 11:42:12,551] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.flink.FlinkBatchSqlInterpreter
 WARN [2020-08-08 11:42:12,551] ({RemoteInterpreter-close} RemoteInterpreter.java[close]:193) - close is called when RemoterInterpreter is not opened for org.apache.zeppelin.flink.FlinkBatchSqlInterpreter
 WARN [2020-08-08 11:42:12,553] ({SchedulerFactory11} AbstractScheduler.java[run]:89) - RemoteScheduler is interrupted
 INFO [2020-08-08 11:42:12,551] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.flink.PyFlinkInterpreter
 INFO [2020-08-08 11:42:12,554] ({ConfInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.interpreter.ConfInterpreter
 WARN [2020-08-08 11:42:12,555] ({SchedulerFactory6} AbstractScheduler.java[run]:89) - FIFOScheduler is interrupted
 WARN [2020-08-08 11:42:12,554] ({RemoteInterpreter-close} RemoteInterpreter.java[close]:193) - close is called when RemoterInterpreter is not opened for org.apache.zeppelin.flink.PyFlinkInterpreter
 INFO [2020-08-08 11:42:12,560] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.flink.IPyFlinkInterpreter
 WARN [2020-08-08 11:42:12,561] ({RemoteInterpreter-close} RemoteInterpreter.java[close]:193) - close is called when RemoterInterpreter is not opened for org.apache.zeppelin.flink.IPyFlinkInterpreter
 WARN [2020-08-08 11:42:12,561] ({SchedulerFactory6} AbstractScheduler.java[run]:89) - RemoteScheduler is interrupted
 INFO [2020-08-08 11:42:12,562] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[closeInterpreter]:161) - Trying to close interpreter org.apache.zeppelin.flink.FlinkInterpreter
 WARN [2020-08-08 11:42:12,562] ({SchedulerFactory2} AbstractScheduler.java[run]:89) - RemoteScheduler is interrupted
ERROR [2020-08-08 11:42:12,564] ({RemoteInterpreter-close} ManagedInterpreterGroup.java[lambda$null$2]:129) - Interpreter close error
java.lang.RuntimeException: java.io.IOException: org.apache.thrift.transport.TTransportException: java.net.ConnectException: 拒绝连接 (Connection refused)
	at org.apache.zeppelin.interpreter.remote.PooledRemoteClient.callRemoteFunction(PooledRemoteClient.java:88)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreterProcess.callRemoteFunction(RemoteInterpreterProcess.java:88)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreter.close(RemoteInterpreter.java:186)
	at org.apache.zeppelin.interpreter.ManagedInterpreterGroup.closeInterpreter(ManagedInterpreterGroup.java:162)
	at org.apache.zeppelin.interpreter.ManagedInterpreterGroup.lambda$null$0(ManagedInterpreterGroup.java:126)
	at java.lang.Thread.run(Thread.java:748)
Caused by: java.io.IOException: org.apache.thrift.transport.TTransportException: java.net.ConnectException: 拒绝连接 (Connection refused)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreterProcess.lambda$new$0(RemoteInterpreterProcess.java:54)
	at org.apache.zeppelin.interpreter.remote.RemoteClientFactory.create(RemoteClientFactory.java:54)
	at org.apache.zeppelin.interpreter.remote.RemoteClientFactory.create(RemoteClientFactory.java:34)
	at org.apache.commons.pool2.BasePooledObjectFactory.makeObject(BasePooledObjectFactory.java:60)
	at org.apache.commons.pool2.impl.GenericObjectPool.create(GenericObjectPool.java:861)
	at org.apache.commons.pool2.impl.GenericObjectPool.borrowObject(GenericObjectPool.java:435)
	at org.apache.zeppelin.interpreter.remote.PooledRemoteClient.getClient(PooledRemoteClient.java:45)
	at org.apache.zeppelin.interpreter.remote.PooledRemoteClient.callRemoteFunction(PooledRemoteClient.java:80)
	... 5 more
Caused by: org.apache.thrift.transport.TTransportException: java.net.ConnectException: 拒绝连接 (Connection refused)
	at org.apache.thrift.transport.TSocket.open(TSocket.java:226)
	at org.apache.zeppelin.interpreter.remote.RemoteInterpreterProcess.lambda$new$0(RemoteInterpreterProcess.java:52)
	... 12 more
Caused by: java.net.ConnectException: 拒绝连接 (Connection refused)
	at java.net.PlainSocketImpl.socketConnect(Native Method)
	at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:476)
	at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:218)
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:200)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:394)
	at java.net.Socket.connect(Socket.java:606)
	at org.apache.thrift.transport.TSocket.open(TSocket.java:221)
	... 13 more
 INFO [2020-08-08 11:42:12,565] ({flink-close} ManagedInterpreterGroup.java[close]:105) - Remove this InterpreterGroup: flink-shared_process as all the sessions are closed
 INFO [2020-08-08 11:42:12,565] ({flink-close} ManagedInterpreterGroup.java[close]:108) - Kill RemoteInterpreterProcess
 INFO [2020-08-08 11:42:12,565] ({Thread-11} NotebookRepoSync.java[close]:459) - Closing all notebook storages
 INFO [2020-08-08 11:42:15,582] ({Thread-11} ZeppelinServer.java[lambda$shutdown$3]:309) - Bye
 INFO [2020-08-08 11:42:19,587] ({main} ZeppelinConfiguration.java[create]:165) - Load configuration from file:/home/bigdata/data/zeppelin/conf/zeppelin-site.xml
 INFO [2020-08-08 11:42:19,738] ({main} ZeppelinConfiguration.java[create]:173) - Server Host: 0.0.0.0
 INFO [2020-08-08 11:42:19,738] ({main} ZeppelinConfiguration.java[create]:175) - Server Port: 48080
 INFO [2020-08-08 11:42:19,738] ({main} ZeppelinConfiguration.java[create]:179) - Context Path: /
 INFO [2020-08-08 11:42:19,738] ({main} ZeppelinConfiguration.java[create]:180) - Zeppelin Version: 0.9.0-preview2
 INFO [2020-08-08 11:42:19,763] ({main} Log.java[initialized]:169) - Logging initialized @1278ms to org.eclipse.jetty.util.log.Slf4jLog
 WARN [2020-08-08 11:42:20,107] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 11:42:20,107] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 11:42:20,108] ({main} ZeppelinConfiguration.java[getConfigFSDir]:661) - zeppelin.config.fs.dir is not specified, fall back to local conf directory zeppelin.conf.dir
 WARN [2020-08-08 11:42:20,173] ({main} LocalConfigStorage.java[loadCredentials]:88) - Credential file /home/bigdata/data/zeppelin/conf/credentials.json is not existed
 INFO [2020-08-08 11:42:20,234] ({ImmediateThread-1596858140100} PluginManager.java[loadNotebookRepo]:78) - Loading NotebookRepo Plugin: org.apache.zeppelin.notebook.repo.GitNotebookRepo
 INFO [2020-08-08 11:42:20,416] ({ImmediateThread-1596858140100} VFSNotebookRepo.java[setNotebookDirectory]:70) - Using notebookDir: /home/bigdata/data/zeppelin/noteDir
 INFO [2020-08-08 11:42:20,432] ({main} ZeppelinServer.java[setupWebAppContext]:547) - warPath is: /home/bigdata/app/zeppelin-release/zeppelin-web-0.9.0-preview2.war
 INFO [2020-08-08 11:42:20,433] ({main} ZeppelinServer.java[setupWebAppContext]:560) - ZeppelinServer Webapp path: /home/bigdata/app/zeppelin-release/webapps
 INFO [2020-08-08 11:42:20,476] ({main} ZeppelinServer.java[setupWebAppContext]:547) - warPath is: /home/bigdata/app/zeppelin-release/zeppelin-web-angular-0.9.0-preview2.war
 INFO [2020-08-08 11:42:20,476] ({main} ZeppelinServer.java[setupWebAppContext]:560) - ZeppelinServer Webapp path: /home/bigdata/app/zeppelin-release/webapps/next
 INFO [2020-08-08 11:42:20,584] ({main} NotebookServer.java[<init>]:152) - NotebookServer instantiated: org.apache.zeppelin.socket.NotebookServer@788fcafb
 INFO [2020-08-08 11:42:20,585] ({main} NotebookServer.java[setNotebook]:163) - Injected NotebookProvider
 INFO [2020-08-08 11:42:20,586] ({main} NotebookServer.java[setServiceLocator]:157) - Injected ServiceLocator: ServiceLocatorImpl(shared-locator,0,1534694976)
 INFO [2020-08-08 11:42:20,586] ({main} NotebookServer.java[setNotebookService]:170) - Injected NotebookServiceProvider
 INFO [2020-08-08 11:42:20,586] ({main} NotebookServer.java[setAuthorizationServiceProvider]:177) - Injected NotebookAuthorizationServiceProvider
 INFO [2020-08-08 11:42:20,586] ({main} NotebookServer.java[setConnectionManagerProvider]:183) - Injected ConnectionManagerProvider
 INFO [2020-08-08 11:42:20,587] ({main} ZeppelinServer.java[setupClusterManagerServer]:447) - Cluster mode is disabled
 INFO [2020-08-08 11:42:20,594] ({main} ZeppelinServer.java[main]:247) - Starting zeppelin server
 INFO [2020-08-08 11:42:20,596] ({main} Server.java[doStart]:359) - jetty-9.4.27.v20200227; built: 2020-02-27T18:37:21.340Z; git: a304fd9f351f337e7c0e2a7c28878dd536149c6c; jvm 1.8.0_261-b12
 INFO [2020-08-08 11:42:20,597] ({ImmediateThread-1596858140100} GitNotebookRepo.java[init]:77) - Opening a git repo at '/home/bigdata/data/zeppelin/noteDir'
 INFO [2020-08-08 11:42:20,783] ({main} StandardDescriptorProcessor.java[visitServlet]:276) - NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet
 INFO [2020-08-08 11:42:20,830] ({main} DefaultSessionIdManager.java[doStart]:334) - DefaultSessionIdManager workerName=node0
 INFO [2020-08-08 11:42:20,830] ({main} DefaultSessionIdManager.java[doStart]:339) - No SessionScavenger set, using defaults
 INFO [2020-08-08 11:42:20,833] ({main} HouseKeeper.java[startScavenging]:140) - node0 Scavenging every 600000ms
 INFO [2020-08-08 11:42:22,524] ({main} ContextHandler.java[doStart]:828) - Started o.e.j.w.WebAppContext@6e6d5d29{zeppelin-web,/,jar:file:///home/bigdata/app/zeppelin-0.9.0-preview2-bin-all/zeppelin-web-0.9.0-preview2.war!/,AVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-0.9.0-preview2.war}
 INFO [2020-08-08 11:42:22,547] ({main} StandardDescriptorProcessor.java[visitServlet]:276) - NO JSP Support for /next, did not find org.eclipse.jetty.jsp.JettyJspServlet
 INFO [2020-08-08 11:42:23,021] ({main} ContextHandler.java[doStart]:828) - Started o.e.j.w.WebAppContext@73dce0e6{zeppelin-web-angular,/next,jar:file:///home/bigdata/app/zeppelin-0.9.0-preview2-bin-all/zeppelin-web-angular-0.9.0-preview2.war!/,AVAILABLE}{/home/bigdata/app/zeppelin-release/zeppelin-web-angular-0.9.0-preview2.war}
 INFO [2020-08-08 11:42:23,044] ({main} AbstractConnector.java[doStart]:331) - Started ServerConnector@4d154ccd{HTTP/1.1, (http/1.1)}{0.0.0.0:48080}
 INFO [2020-08-08 11:42:23,045] ({main} Server.java[doStart]:399) - Started @4562ms
 INFO [2020-08-08 11:42:26,306] ({qtp1047460013-21} NotebookServer.java[onOpen]:242) - New connection from 192.168.51.1:60602
 WARN [2020-08-08 11:42:26,315] ({qtp1047460013-21} VFSNotebookRepo.java[listFolder]:108) - Skip hidden folder: /home/bigdata/data/zeppelin/noteDir/.git
 INFO [2020-08-08 11:42:26,329] ({qtp1047460013-21} LocalConfigStorage.java[loadNotebookAuthorization]:80) - Load notebook authorization from file: /home/bigdata/data/zeppelin/conf/notebook-authorization.json
 INFO [2020-08-08 11:42:26,618] ({Thread-11} RemoteInterpreterEventServer.java[run]:105) - InterpreterEventServer is starting at 192.168.51.154:33394
 INFO [2020-08-08 11:42:27,112] ({qtp1047460013-19} RemoteInterpreterEventServer.java[start]:129) - RemoteInterpreterEventServer is started
 INFO [2020-08-08 11:42:27,122] ({qtp1047460013-19} InterpreterSettingManager.java[<init>]:190) - Using RecoveryStorage: org.apache.zeppelin.interpreter.recovery.NullRecoveryStorage
 INFO [2020-08-08 11:42:27,125] ({qtp1047460013-19} InterpreterSettingManager.java[<init>]:196) - Using LifecycleManager: org.apache.zeppelin.interpreter.lifecycle.NullLifecycleManager
 INFO [2020-08-08 11:42:27,175] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: neo4j
 INFO [2020-08-08 11:42:27,192] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: geode
 INFO [2020-08-08 11:42:27,197] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: pig
 INFO [2020-08-08 11:42:27,212] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: scalding
 INFO [2020-08-08 11:42:27,224] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: sap
 INFO [2020-08-08 11:42:27,236] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: sparql
 INFO [2020-08-08 11:42:27,244] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: alluxio
 INFO [2020-08-08 11:42:27,249] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: file
 INFO [2020-08-08 11:42:27,253] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: python
 INFO [2020-08-08 11:42:27,260] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: flink
 INFO [2020-08-08 11:42:27,266] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: ignite
 INFO [2020-08-08 11:42:27,271] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: hazelcastjet
 INFO [2020-08-08 11:42:27,276] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: kylin
 INFO [2020-08-08 11:42:27,279] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: r
 INFO [2020-08-08 11:42:27,284] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: angular
 INFO [2020-08-08 11:42:27,290] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: java
 INFO [2020-08-08 11:42:27,294] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: bigquery
 INFO [2020-08-08 11:42:27,297] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: kotlin
 INFO [2020-08-08 11:42:27,302] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: submarine
 INFO [2020-08-08 11:42:27,305] ({qtp1047460013-19} InterpreterSettingManager.java[registerInterpreterSetting]:509) - Register InterpreterSettingTemplate: mongodb
